,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
956,West Ridge,42.0,-87.69,Family Dollar,41.99523207978448,-87.68984163159853,Discount Store
957,West Ridge,42.0,-87.69,Starbucks,41.99258698842526,-87.70303265303815,Coffee Shop
958,West Ridge,42.0,-87.69,Subway,41.997770167493265,-87.69919004027622,Sandwich Place
959,West Ridge,42.0,-87.69,Red Door Animal Shelter,42.008839,-87.690539,Animal Shelter
960,West Ridge,42.0,-87.69,Redbox,41.99346160888672,-87.6900634765625,Video Store
961,West Ridge,42.0,-87.69,Tel-Aviv Kosher Bakery,41.997502312316975,-87.70387803050053,Bakery
962,West Ridge,42.0,-87.69,Starbucks,41.990917,-87.68337,Coffee Shop
963,West Ridge,42.0,-87.69,Redbox,41.990906,-87.689214,Video Store
964,West Ridge,42.0,-87.69,Delhi Darbar Kabab House,41.997557086805266,-87.70517244408484,Indian Restaurant
965,West Ridge,42.0,-87.69,Pizza Hut Express,41.991173,-87.682488,Pizza Place
966,West Ridge,42.0,-87.69,Subway,41.9909915653907,-87.679324448015,Sandwich Place
967,West Ridge,42.0,-87.69,Dunkin',41.9955946,-87.6901526,Donut Shop
968,West Ridge,42.0,-87.69,Dunkin',41.991001650738205,-87.67920172460106,Donut Shop
969,West Ridge,42.0,-87.69,Enterprise Rent-A-Car,42.005922999999996,-87.673699,Rental Car Location
970,West Ridge,42.0,-87.69,Taqueria El Pueblito,42.0040363841224,-87.67272992673347,Mexican Restaurant
971,West Ridge,42.0,-87.69,Walgreens,41.99334636393172,-87.69011914730072,Pharmacy
972,West Ridge,42.0,-87.69,Emmerson Park,41.99289112114331,-87.68201421162404,Park
973,West Ridge,42.0,-87.69,Mather Park,41.990216611528545,-87.70195958581522,Park
974,West Ridge,42.0,-87.69,McDonald's,41.99755453082481,-87.67618976914036,Fast Food Restaurant
975,West Ridge,42.0,-87.69,Shell,41.99064620833269,-87.69001845874509,Gas Station
976,West Ridge,42.0,-87.69,Tel Aviv Kosher Pizza,41.9972,-87.69940799999999,Pizza Place
977,West Ridge,42.0,-87.69,Russian Books And Souvenirs,41.997772999999995,-87.699049,Bookstore
978,West Ridge,42.0,-87.69,7-Eleven,41.9909003192334,-87.6892206072807,Convenience Store
979,West Ridge,42.0,-87.69,Maxwell Grill (Polish Gyros),41.996932,-87.69943358,Fast Food Restaurant
980,West Ridge,42.0,-87.69,Rocky's Tacos,42.00879780163979,-87.67639999792124,Taco Place
981,West Ridge,42.0,-87.69,Levinson's Bakery,41.997733000000004,-87.701728,Bakery
982,West Ridge,42.0,-87.69,La Gozadera,41.990719,-87.69393199999999,Colombian Restaurant
983,West Ridge,42.0,-87.69,Select Ultra Lounge,41.99062410778863,-87.69389610703819,Nightclub
984,West Ridge,42.0,-87.69,Mom's Bake Shop,41.990162,-87.690462,Filipino Restaurant
985,West Ridge,42.0,-87.69,Target Pharmacy,41.99073973820313,-87.68287530815005,Pharmacy
986,West Ridge,42.0,-87.69,A&P Liquor,41.99091623452996,-87.67964039624148,Liquor Store
987,West Ridge,42.0,-87.69,CPR Cell Phone Repair Chicago - West Peterson,41.9909994,-87.67919169999999,Mobile Phone Shop
988,West Ridge,42.0,-87.69,Rosehill Trail,41.987094220644764,-87.6893070314126,Nature Preserve
989,West Ridge,42.0,-87.69,PK's Pantry,41.99286409087091,-87.67550207103051,Grocery Store
990,West Ridge,42.0,-87.69,Park Plaza Retirement Center,42.006151,-87.70564300000001,Pool
991,Brighton Park,41.82,-87.7,Paco's Tacos,41.815218119240406,-87.70231679762534,Taco Place
992,Brighton Park,41.82,-87.7,D'Nuez,41.818414000000004,-87.69662,Café
993,Brighton Park,41.82,-87.7,The Hut,41.82814738050387,-87.69453734899207,Hot Dog Joint
994,Brighton Park,41.82,-87.7,Liquorama,41.81263899801213,-87.70419549740895,Liquor Store
995,Brighton Park,41.82,-87.7,Falco's,41.820158553860715,-87.69487440912206,Pizza Place
996,Brighton Park,41.82,-87.7,Pete's Fresh Market,41.80776733903465,-87.7042837308118,Grocery Store
997,Brighton Park,41.82,-87.7,Carnitas Don Rafa,41.809205930975416,-87.70396292599497,Mexican Restaurant
998,Brighton Park,41.82,-87.7,Frank's Chicago Shrimp,41.81221411333164,-87.70731693238848,Seafood Restaurant
999,Brighton Park,41.82,-87.7,Tío Luis Tacos,41.8237,-87.68916,Taco Place
1000,Brighton Park,41.82,-87.7,Mariscos El Abuelo Y Yo,41.824299,-87.704546,Seafood Restaurant
